








9	125	-120.17524719238281


















97	64	-123.01133728027344
97	124	-120.61946105957031

98	60	-123.78675842285156
98	61	-124.47819519042969
98	62	-121.97892761230469
98	63	-123.67356872558594
98	64	-121.68000030517578
98	123	-120.7765121459961
98	124	-121.0321273803711
98	188	-120.18022918701172
98	189	-120.3735580444336

99	60	-124.07776641845703
99	61	-124.89432525634766
99	62	-122.73544311523438
99	63	-123.20608520507812
99	122	-120.01541137695312
99	123	-120.9315414428711
99	124	-120.34640502929688
99	188	-121.52021789550781
99	189	-122.62722778320312
99	251	-121.67009735107422

100	59	-121.31625366210938
100	60	-125.85488891601562
100	61	-127.57470703125
100	62	-125.05126190185547
100	63	-122.0914077758789
100	122	-120.0229263305664
100	123	-121.53010559082031
100	124	-121.75486755371094
100	188	-121.69377899169922
100	189	-121.79061889648438
100	251	-120.26708984375

101	59	-121.33029174804688
101	60	-125.19251251220703
101	61	-127.67281341552734
101	62	-123.65716552734375
101	123	-122.26862335205078
101	124	-124.64756774902344
101	125	-121.3936767578125
101	251	-121.25917053222656

102	58	-121.28548431396484
102	59	-120.57687377929688
102	60	-124.1494369506836
102	61	-127.10365295410156
102	62	-120.82119750976562
102	123	-121.94383239746094
102	124	-124.93882751464844
102	251	-123.5904312133789

103	58	-124.06019592285156
103	59	-122.7434310913086
103	60	-125.04275512695312
103	61	-128.37789916992188
103	62	-121.80467224121094
103	116	-121.03221893310547
103	117	-123.14160919189453
103	120	-121.27030181884766
103	121	-120.67955017089844
103	123	-121.5637435913086
103	124	-123.49408721923828
103	183	-120.18489074707031
103	251	-123.10476684570312

104	31	-120.23624420166016
104	58	-123.54959106445312
104	59	-124.40080261230469
104	60	-121.7785415649414
104	61	-125.68348693847656
104	62	-124.55885314941406
104	115	-122.88385009765625
104	116	-124.75692749023438
104	117	-123.3232192993164
104	118	-121.60477447509766
104	119	-121.76112365722656
104	120	-123.41268920898438
104	121	-122.23554229736328
104	122	-121.47621154785156
104	123	-124.22620391845703
104	124	-125.74768829345703
104	251	-121.26309967041016

105	31	-121.25426483154297
105	32	-122.34293365478516
105	57	-120.59173583984375
105	58	-125.04961395263672
105	59	-125.31859588623047
105	60	-120.00099182128906
105	61	-122.46465301513672
105	62	-121.63398742675781
105	104	-120.08165740966797
105	105	-121.1515121459961
105	106	-122.47844696044922
105	107	-123.11819458007812
105	108	-124.154052734375
105	109	-125.03677368164062
105	110	-125.41405487060547
105	111	-125.08921813964844
105	112	-124.99256896972656
105	113	-124.66167449951172
105	114	-124.53756713867188
105	115	-124.91938018798828
105	116	-124.86537170410156
105	117	-124.45122528076172
105	118	-124.53411865234375
105	119	-124.85490417480469
105	120	-123.87409973144531
105	121	-122.1346664428711
105	122	-122.01274871826172
105	123	-125.55730438232422
105	124	-127.5388412475586
105	179	-120.03034210205078
105	180	-120.52491760253906

106	57	-123.41094207763672
106	58	-126.49234008789062
106	59	-126.59721374511719
106	60	-120.73077392578125
106	61	-121.9780044555664
106	62	-120.19730377197266
106	102	-120.02877044677734
106	103	-124.0301513671875
106	104	-121.99871826171875
106	105	-122.24857330322266
106	106	-123.92060089111328
106	107	-124.68632507324219
106	108	-123.91512298583984
106	109	-122.63060760498047
106	110	-122.0769271850586
106	111	-123.77816772460938
106	112	-129.35325622558594
106	113	-130.10670471191406
106	114	-128.88160705566406
106	115	-127.66514587402344
106	116	-127.15621185302734
106	117	-126.83163452148438
106	118	-125.87611389160156
106	119	-124.58112335205078
106	120	-123.63923645019531
106	121	-122.42034912109375
106	122	-122.8067398071289
106	123	-126.4614028930664
106	124	-128.548828125
106	179	-121.17679595947266
106	185	-121.55736541748047
106	186	-121.52803039550781
106	187	-120.86964416503906

107	56	-120.65372467041016
107	57	-123.70323181152344
107	58	-126.25933074951172
107	59	-128.02182006835938
107	60	-123.58104705810547
107	61	-124.91287231445312
107	62	-123.21539306640625
107	101	-122.62812805175781
107	102	-121.50194549560547
107	103	-121.55602264404297
107	104	-122.70187377929688
107	105	-122.60578918457031
107	106	-123.65367126464844
107	107	-125.08419036865234
107	108	-123.99163055419922
107	109	-121.08070373535156
107	111	-120.90631866455078
107	112	-123.8510971069336
107	113	-126.70179748535156
107	114	-128.17909240722656
107	115	-128.2881317138672
107	116	-128.64051818847656
107	117	-128.2983856201172
107	118	-125.88934326171875
107	119	-123.39701843261719
107	120	-124.78706359863281
107	121	-124.40089416503906
107	122	-124.73509216308594
107	123	-127.84236907958984
107	124	-129.31948852539062
107	166	-121.14743041992188
107	167	-123.25436401367188
107	168	-121.46870422363281
107	178	-120.93348693847656
107	179	-120.04532623291016
107	184	-120.97138214111328
107	185	-122.59588623046875
107	186	-122.7818832397461
107	187	-122.57029724121094

108	39	-120.54927062988281
108	40	-123.66739654541016
108	41	-124.28720092773438
108	42	-124.27637481689453
108	43	-124.33731842041016
108	44	-124.5886459350586
108	45	-124.64862060546875
108	46	-124.63841247558594
108	47	-125.24837493896484
108	48	-127.9150619506836
108	49	-128.05731201171875
108	50	-127.2637939453125
108	51	-126.3422622680664
108	52	-126.17961883544922
108	53	-127.27644348144531
108	54	-129.5133056640625
108	55	-129.83038330078125
108	56	-124.23310852050781
108	57	-124.30857849121094
108	58	-126.40042877197266
108	59	-129.4630584716797
108	60	-126.11871337890625
108	61	-127.5567626953125
108	62	-126.21524810791016
108	101	-121.78497314453125
108	102	-120.62769317626953
108	114	-123.88298034667969
108	115	-124.4178695678711
108	116	-125.24836730957031
108	117	-127.01310729980469
108	118	-126.6877670288086
108	119	-124.9334487915039
108	120	-126.81262969970703
108	121	-126.7874984741211
108	122	-126.8270263671875
108	123	-129.13388061523438
108	124	-129.47364807128906
108	166	-121.3021011352539
108	167	-122.8431396484375
108	168	-121.85637664794922
108	169	-121.11556243896484
108	170	-121.58784484863281
108	171	-121.7892837524414
108	177	-121.45765686035156
108	178	-122.62834930419922
108	179	-121.84879302978516
108	183	-121.015380859375
108	184	-121.33610534667969
108	185	-122.62438201904297
108	186	-122.89237213134766
108	187	-123.27742004394531

109	37	-122.932373046875
109	38	-126.48312377929688
109	39	-128.53591918945312
109	40	-126.90672302246094
109	41	-126.02384948730469
109	42	-125.65338134765625
109	43	-125.07781219482422
109	44	-124.41859436035156
109	45	-123.7797622680664
109	46	-123.45944213867188
109	47	-123.0346908569336
109	48	-122.95519256591797
109	49	-122.56766510009766
109	50	-121.86197662353516
109	51	-121.50241088867188
109	52	-121.30652618408203
109	53	-121.42280578613281
109	54	-122.05755615234375
109	55	-123.1579818725586
109	56	-125.62493133544922
109	57	-125.83863067626953
109	58	-126.63545227050781
109	59	-130.26736450195312
109	60	-126.92407989501953
109	61	-127.44164276123047
109	62	-125.6786880493164
109	103	-120.90474700927734
109	114	-123.40589904785156
109	115	-123.00060272216797
109	116	-122.13378143310547
109	117	-124.40896606445312
109	118	-125.73536682128906
109	119	-125.28289794921875
109	120	-127.38204956054688
109	121	-127.59382629394531
109	122	-127.90572357177734
109	123	-129.66384887695312
109	124	-129.05775451660156
109	176	-121.41027069091797
109	177	-122.889404296875
109	178	-123.39673614501953
109	179	-122.54610443115234
109	180	-120.70233917236328
109	184	-120.40591430664062
109	185	-121.77410888671875
109	186	-121.8176040649414
109	187	-122.75657653808594

110	38	-121.05096435546875
110	39	-123.15876770019531
110	40	-121.55506134033203
110	41	-120.74467468261719
110	54	-121.75994110107422
110	55	-124.01192474365234
110	56	-126.33435821533203
110	57	-125.25042724609375
110	58	-125.32762908935547
110	59	-129.328369140625
110	60	-126.5683822631836
110	61	-126.41448974609375
110	62	-124.2586669921875
110	98	-120.4046401977539
110	99	-122.78306579589844
110	100	-120.35578155517578
110	115	-122.163818359375
110	116	-122.44187927246094
110	117	-124.35224914550781
110	118	-125.00985717773438
110	119	-124.01947021484375
110	120	-125.8006820678711
110	121	-126.47618865966797
110	122	-127.37574005126953
110	123	-129.15423583984375
110	124	-128.54913330078125
110	174	-120.11044311523438
110	175	-120.82929992675781
110	176	-122.80602264404297
110	177	-123.2919692993164
110	178	-122.71125793457031
110	179	-121.45767211914062
110	180	-120.00112915039062
110	185	-120.37994384765625
110	186	-120.44025421142578
110	187	-121.58977508544922
110	230	-122.98030090332031
110	239	-121.13372802734375
110	242	-120.85089874267578
110	243	-120.81979370117188

111	55	-121.33406829833984
111	56	-123.58912658691406
111	57	-122.94709014892578
111	58	-122.91654968261719
111	59	-127.3846664428711
111	60	-126.1804428100586
111	61	-126.39088439941406
111	62	-124.60862731933594
111	98	-120.9055404663086
111	99	-120.45846557617188
111	116	-122.89710235595703
111	117	-126.04637145996094
111	118	-126.06739807128906
111	119	-124.0110855102539
111	120	-124.18441772460938
111	121	-125.06991577148438
111	122	-126.49288940429688
111	123	-128.35792541503906
111	124	-128.134033203125
111	179	-120.41200256347656
111	180	-120.0645523071289
111	182	-120.69078063964844
111	183	-120.7585220336914
111	187	-120.36863708496094
111	229	-120.89411163330078
111	230	-125.78169250488281
111	231	-121.55015563964844
111	232	-121.40162658691406
111	233	-121.74703979492188
111	234	-121.58043670654297
111	235	-121.5023193359375
111	236	-121.38624572753906
111	237	-120.47330474853516
111	238	-121.30361938476562
111	239	-123.07320404052734
111	240	-122.04544067382812
111	241	-123.50635528564453
111	242	-124.05268096923828
111	243	-122.81002044677734
111	244	-120.87075805664062

112	57	-122.69702911376953
112	58	-121.46572875976562
112	59	-124.45433044433594
112	60	-126.68082427978516
112	61	-127.13378143310547
112	62	-125.56480407714844
112	98	-120.56596374511719
112	99	-121.73487091064453
112	116	-121.54243469238281
112	117	-124.7133560180664
112	118	-124.71187591552734
112	119	-124.32524108886719
112	120	-123.56626892089844
112	121	-124.58749389648438
112	122	-126.12921905517578
112	123	-127.59740447998047
112	124	-127.1714096069336
112	229	-120.49604797363281
112	230	-123.39092254638672
112	231	-125.06849670410156
112	232	-124.65032196044922
112	233	-126.22119140625
112	234	-124.16429901123047
112	235	-122.91326141357422
112	236	-124.68309020996094
112	237	-124.1003189086914
112	238	-124.5212173461914
112	239	-127.17076873779297
112	240	-124.29093933105469
112	241	-126.4108657836914
112	242	-124.530029296875
112	243	-121.37449645996094
112	244	-121.54872131347656
112	245	-120.23954010009766
112	248	-120.1890640258789

113	57	-122.77050018310547
113	58	-121.22209167480469
113	59	-123.31204223632812
113	60	-125.93804168701172
113	61	-126.86189270019531
113	62	-126.49613189697266
113	97	-120.97103881835938
113	98	-120.94207000732422
113	117	-124.65265655517578
113	118	-126.46826934814453
113	119	-126.92717742919922
113	120	-125.15450286865234
113	121	-126.24296569824219
113	122	-127.75813293457031
113	123	-128.95587158203125
113	124	-128.3041229248047
113	125	-121.3382339477539
113	189	-120.46961212158203
113	244	-120.64218139648438
113	245	-120.46221923828125
113	248	-120.38130950927734
113	249	-120.11007690429688

114	57	-122.91333770751953
114	58	-121.64022827148438
114	59	-123.1550064086914
114	60	-125.1033935546875
114	61	-126.32433319091797
114	62	-127.70468139648438
114	97	-122.4598617553711
114	98	-120.95195770263672
114	117	-125.53627014160156
114	118	-128.96142578125
114	119	-129.41510009765625
114	120	-127.26805114746094
114	121	-128.18707275390625
114	122	-129.2574920654297
114	123	-130.01242065429688
114	124	-129.66091918945312
114	125	-123.74011993408203
114	187	-120.67569732666016
114	189	-122.5546646118164
114	245	-120.83515930175781
114	248	-120.54585266113281
114	249	-120.88510131835938

115	57	-123.1852798461914
115	58	-122.33280944824219
115	59	-123.19799041748047
115	60	-124.17688751220703
115	61	-125.52769470214844
115	62	-128.63079833984375
115	63	-120.17752075195312
115	97	-123.73656463623047
115	117	-126.37520599365234
115	118	-129.84664916992188
115	119	-129.40182495117188
115	120	-128.14178466796875
115	121	-128.99147033691406
115	122	-129.7078094482422
115	123	-130.02027893066406
115	124	-129.9065399169922
115	125	-125.51200866699219
115	182	-121.89026641845703
115	183	-120.73759460449219
115	187	-121.79869079589844
115	188	-120.72100830078125
115	189	-122.61491394042969
115	245	-121.96173095703125
115	246	-120.11174011230469
115	247	-120.1688003540039
115	248	-121.56706237792969
115	249	-121.55365753173828

116	57	-123.1094970703125
116	58	-123.40757751464844
116	59	-123.98102569580078
116	60	-124.0998306274414
116	61	-125.36837005615234
116	62	-129.55130004882812
116	63	-122.88324737548828
116	95	-121.6871566772461
116	96	-121.15149688720703
116	117	-126.07430267333984
116	118	-128.20179748535156
116	119	-127.04763793945312
116	120	-127.40360260009766
116	121	-128.5219268798828
116	122	-128.7596435546875
116	123	-128.80099487304688
116	124	-128.9898681640625
116	125	-126.46243286132812
116	182	-122.21546173095703
116	183	-121.94026184082031
116	186	-120.27799987792969
116	187	-122.605712890625
116	188	-120.8584213256836
116	189	-121.728515625
116	224	-120.5204849243164
116	225	-120.13275909423828
116	245	-123.43330383300781
116	246	-121.36083984375
116	247	-120.69734191894531
116	248	-122.39356231689453
116	249	-121.8166732788086

117	57	-122.49162292480469
117	58	-124.62785339355469
117	59	-125.54190826416016
117	60	-124.50410461425781
117	61	-125.18431854248047
117	62	-130.17254638671875
117	63	-124.57218170166016
117	94	-122.28062438964844
117	95	-122.60086059570312
117	117	-123.24440002441406
117	118	-125.66407775878906
117	119	-125.31399536132812
117	120	-126.97901153564453
117	121	-128.30751037597656
117	122	-128.10569763183594
117	123	-127.64265441894531
117	124	-128.00733947753906
117	125	-127.07103729248047
117	126	-121.55691528320312
117	182	-121.40690612792969
117	183	-120.83988952636719
117	184	-120.05123901367188
117	185	-120.06415557861328
117	186	-120.70524597167969
117	187	-123.81327056884766
117	188	-121.6494369506836
117	189	-121.85200500488281
117	223	-122.02484130859375
117	245	-123.58271026611328
117	246	-121.4729232788086
117	247	-120.40507507324219
117	248	-122.0791244506836
117	249	-120.80955505371094

118	57	-121.81340026855469
118	58	-125.70124053955078
118	59	-127.05074310302734
118	60	-125.5182113647461
118	61	-125.31610870361328
118	62	-130.3574981689453
118	63	-125.6773910522461
118	93	-123.9805679321289
118	94	-125.8747329711914
118	95	-121.89913940429688
118	118	-124.11812591552734
118	119	-125.66259002685547
118	120	-127.23308563232422
118	121	-128.49832153320312
118	122	-128.42324829101562
118	123	-127.5507583618164
118	124	-128.0872039794922
118	125	-128.38751220703125
118	126	-124.8739242553711
118	182	-122.28172302246094
118	183	-121.17794036865234
118	185	-120.02972412109375
118	186	-121.3670654296875
118	187	-125.58455657958984
118	188	-123.63510131835938
118	189	-123.86247253417969
118	222	-121.23444366455078
118	223	-123.92872619628906
118	224	-120.75184631347656
118	245	-122.34227752685547
118	246	-121.35692596435547
118	247	-120.30652618408203
118	248	-121.00471496582031

119	57	-120.32331848144531
119	58	-126.16000366210938
119	59	-127.5797348022461
119	60	-126.06584930419922
119	61	-125.38037109375
119	62	-129.16944885253906
119	63	-125.50794982910156
119	93	-126.30789184570312
119	94	-126.30335235595703
119	118	-124.47822570800781
119	119	-126.96109008789062
119	120	-128.32565307617188
119	121	-129.15203857421875
119	122	-129.2012481689453
119	123	-128.63836669921875
119	124	-129.1602325439453
119	125	-128.98904418945312
119	126	-126.24361419677734
119	182	-124.11962890625
119	183	-123.44721221923828
119	184	-120.53668212890625
119	186	-121.73117065429688
119	187	-126.45185852050781
119	188	-125.13615417480469
119	189	-125.48097229003906
119	190	-120.96048736572266
119	221	-120.70032501220703
119	222	-123.72737121582031
119	223	-123.93949890136719
119	245	-121.1957015991211
119	246	-121.33538055419922
119	247	-120.48089599609375
119	248	-120.54319763183594

120	58	-125.467041015625
120	59	-125.48577117919922
120	60	-125.52815246582031
120	61	-125.24510192871094
120	62	-124.42234802246094
120	63	-122.95169067382812
120	92	-123.76680755615234
120	93	-127.02686309814453
120	94	-124.34220886230469
120	118	-127.58796691894531
120	119	-128.84173583984375
120	120	-129.96087646484375
120	121	-129.3970489501953
120	122	-130.03590393066406
120	123	-131.9446563720703
120	124	-131.47531127929688
120	125	-127.76322937011719
120	126	-124.20751953125
120	156	-124.57423400878906
120	182	-123.49913787841797
120	183	-123.41800689697266
120	184	-121.91285705566406
120	185	-120.13831329345703
120	186	-122.26422882080078
120	187	-124.86647033691406
120	188	-123.98815155029297
120	189	-123.8714828491211
120	221	-121.48609924316406
120	222	-121.57071685791016
120	245	-121.67153930664062
120	246	-120.65764617919922
120	248	-121.07131958007812
120	249	-120.9516830444336
120	250	-120.50630950927734

121	58	-124.46419525146484
121	59	-124.93965911865234
121	60	-125.57203674316406
121	61	-125.75346374511719
121	62	-124.00431823730469
121	63	-123.2606430053711
121	64	-121.01029205322266
121	91	-120.80229187011719
121	92	-122.7826156616211
121	93	-123.464111328125
121	118	-127.6401596069336
121	119	-128.91233825683594
121	120	-128.8207550048828
121	121	-127.81903839111328
121	122	-128.64024353027344
121	123	-131.1984100341797
121	124	-131.0711669921875
121	125	-127.75215911865234
121	126	-125.60371398925781
121	127	-123.13435363769531
121	155	-120.33518981933594
121	156	-121.96507263183594
121	182	-121.38465118408203
121	183	-122.47218322753906
121	184	-123.00517272949219
121	185	-121.05433654785156
121	186	-122.26335144042969
121	187	-123.39051055908203
121	188	-122.51361083984375
121	189	-122.89234161376953
121	220	-121.90271759033203
121	221	-123.65211486816406
121	222	-120.53482818603516
121	245	-122.7254638671875
121	246	-122.29718780517578
121	247	-121.43758392333984
121	248	-121.84880065917969
121	249	-121.07555389404297
121	250	-120.2950439453125

122	58	-124.19623565673828
122	59	-125.7532730102539
122	60	-126.29357147216797
122	61	-126.55878448486328
122	62	-125.00312805175781
122	63	-124.22618865966797
122	64	-122.71250915527344
122	90	-120.46607971191406
122	91	-122.73858642578125
122	92	-120.48873138427734
122	118	-124.63129425048828
122	119	-126.96006774902344
122	120	-128.18435668945312
122	121	-127.19819641113281
122	122	-127.69023132324219
122	123	-129.8792266845703
122	124	-130.31842041015625
122	125	-128.80038452148438
122	126	-128.84556579589844
122	127	-128.25238037109375
122	155	-120.21964263916016
122	183	-122.06144714355469
122	184	-123.61180877685547
122	185	-121.1916732788086
122	186	-121.60645294189453
122	187	-122.01050567626953
122	188	-121.16048431396484
122	189	-122.5752182006836
122	220	-121.47227478027344
122	221	-121.88568878173828
122	245	-122.20111083984375
122	246	-121.94461822509766
122	247	-121.72140502929688
122	248	-121.39916229248047
122	249	-120.24156188964844

123	58	-125.65364074707031
123	59	-128.03067016601562
123	60	-127.43863677978516
123	61	-127.17674255371094
123	62	-125.26500701904297
123	63	-124.61412811279297
123	64	-124.78990173339844
123	65	-121.40708923339844
123	90	-125.49552917480469
123	91	-124.76826477050781
123	118	-120.67054748535156
123	119	-123.91149139404297
123	120	-128.24790954589844
123	121	-127.7857437133789
123	122	-127.44418334960938
123	123	-128.76882934570312
123	124	-128.8507843017578
123	125	-128.43472290039062
123	126	-130.402099609375
123	127	-131.23876953125
123	153	-122.50883483886719
123	154	-123.42618560791016
123	183	-122.76338195800781
123	184	-122.849853515625
123	185	-120.24458312988281
123	186	-120.62984466552734
123	187	-120.69898223876953
123	188	-120.08639526367188
123	189	-123.1754150390625
123	190	-122.30595397949219

124	58	-127.909423828125
124	59	-130.6817169189453
124	60	-128.689208984375
124	61	-127.34980010986328
124	62	-124.99906921386719
124	63	-124.06922912597656
124	64	-125.84928131103516
124	65	-123.31591796875
124	89	-123.18894958496094
124	90	-122.25579071044922
124	119	-121.82925415039062
124	120	-127.242431640625
124	121	-127.07276153564453
124	122	-126.35383605957031
124	123	-126.47679901123047
124	124	-125.3614501953125
124	125	-124.77995300292969
124	126	-127.8700180053711
124	127	-130.05227661132812
124	153	-122.9452133178711
124	154	-123.03045654296875
124	183	-124.20135498046875
124	184	-121.29122924804688
124	189	-124.02738189697266
124	190	-125.5255355834961
124	218	-122.51437377929688
124	251	-121.07002258300781

125	58	-128.58103942871094
125	59	-132.1717071533203
125	60	-128.90101623535156
125	61	-126.8247299194336
125	62	-124.32246398925781
125	63	-123.24646759033203
125	64	-125.264892578125
125	65	-123.89896392822266
125	88	-121.55799865722656
125	89	-125.09492492675781
125	119	-120.70916748046875
125	120	-125.14498901367188
125	121	-125.0870132446289
125	122	-124.35865783691406
125	123	-123.532470703125
125	124	-121.34172058105469
125	125	-120.42616271972656
125	126	-123.80074310302734
125	127	-127.11430358886719
125	152	-120.17388153076172
125	153	-124.51492309570312
125	154	-123.4404067993164
125	183	-124.88654327392578
125	184	-120.46964263916016
125	189	-124.24411010742188
125	190	-126.85275268554688
125	191	-122.11128234863281
125	217	-122.0884017944336
125	218	-122.06661224365234
125	247	-120.97661590576172
125	250	-120.14424896240234
125	251	-121.74925994873047

126	58	-126.84304809570312
126	59	-131.50401306152344
126	60	-127.86367797851562
126	61	-125.99736785888672
126	62	-123.65648651123047
126	63	-122.2767105102539
126	64	-123.40782928466797
126	65	-124.12777709960938
126	87	-121.7540054321289
126	88	-123.7535400390625
126	89	-126.55110168457031
126	120	-123.42809295654297
126	121	-123.8013916015625
126	122	-123.6798095703125
126	123	-123.17212677001953
126	124	-120.7996597290039
126	126	-123.00083923339844
126	127	-127.00714111328125
126	151	-120.06517791748047
126	152	-121.82606506347656
126	153	-122.55850982666016
126	183	-124.01309967041016
126	184	-120.80387115478516
126	186	-121.01821899414062
126	187	-121.08898162841797
126	189	-123.65093994140625
126	190	-125.91926574707031
126	191	-121.93174743652344
126	192	-120.07513427734375
126	247	-121.9097671508789
126	248	-120.78650665283203
126	251	-120.89840698242188

127	58	-124.18305206298828
127	59	-129.84622192382812
127	60	-126.52790069580078
127	61	-125.13063049316406
127	62	-123.33516693115234
127	63	-121.98045349121094
127	64	-122.31916046142578
127	65	-124.00143432617188
127	86	-122.72062683105469
127	87	-121.95280456542969
127	120	-123.24486541748047
127	121	-124.4080581665039
127	122	-124.88177490234375
127	123	-125.17172241210938
127	124	-123.49110412597656
127	125	-122.40961456298828
127	126	-125.27847290039062
127	127	-128.38986206054688
127	128	-121.14679718017578
127	183	-122.2672119140625
127	184	-121.45468139648438
127	185	-120.52408599853516
127	186	-122.2021484375
127	187	-121.8293685913086
127	189	-122.64029693603516
127	190	-124.46871185302734
127	191	-121.41659545898438
127	192	-120.94464874267578
127	215	-121.77823638916016
127	247	-120.34700775146484
127	248	-121.77464294433594
127	249	-120.17759704589844

128	58	-120.9939193725586
128	59	-127.77914428710938
128	60	-125.43960571289062
128	61	-124.34635925292969
128	62	-123.15564727783203
128	63	-123.09266662597656
128	64	-124.7656021118164
128	65	-123.57460021972656
128	85	-121.29077911376953
128	86	-125.74513244628906
128	87	-122.10136413574219
128	120	-124.42018127441406
128	121	-125.99050903320312
128	122	-126.3724365234375
128	123	-127.72171783447266
128	124	-128.54037475585938
128	125	-128.29136657714844
128	126	-127.63416290283203
128	127	-126.71947479248047
128	128	-121.36160278320312
128	150	-121.3176498413086
128	151	-122.69883728027344
128	183	-120.02314758300781
128	184	-121.54914855957031
128	185	-121.86781311035156
128	186	-121.76641845703125
128	187	-120.6919937133789
128	189	-120.9786148071289
128	190	-123.28143310546875
128	191	-123.94107818603516
128	192	-121.95966339111328
128	215	-120.91978454589844
128	251	-120.36783599853516

129	59	-125.90593719482422
129	60	-124.83960723876953
129	61	-125.04307556152344
129	62	-124.40799713134766
129	63	-124.73998260498047
129	64	-126.81024932861328
129	65	-124.85388946533203
129	85	-124.76683044433594
129	86	-126.8434066772461
129	87	-121.2187728881836
129	120	-124.76931762695312
129	121	-126.53089141845703
129	122	-126.44308471679688
129	123	-127.41170501708984
129	124	-128.9667510986328
129	125	-129.3031463623047
129	126	-128.45074462890625
129	127	-127.01385498046875
129	128	-123.3213882446289
129	149	-121.5771713256836
129	150	-122.06327056884766
129	151	-120.82474517822266
129	183	-120.29830932617188
129	184	-121.62718963623047
129	185	-121.80718231201172
129	186	-121.51628112792969
129	187	-120.35664367675781
129	189	-120.51338195800781
129	190	-122.71324157714844
129	191	-124.97588348388672
129	192	-124.58161163330078
129	213	-120.0157699584961
129	214	-123.35379028320312
129	215	-122.64855194091797
129	250	-120.37179565429688
129	251	-121.3211441040039

130	59	-123.26847839355469
130	60	-124.36357116699219
130	61	-126.0064697265625
130	62	-126.24004364013672
130	63	-126.32891845703125
130	64	-127.14624786376953
130	65	-125.7570571899414
130	85	-120.29956817626953
130	86	-120.68434143066406
130	120	-125.54338836669922
130	121	-126.9959945678711
130	122	-126.04713439941406
130	123	-126.53620147705078
130	124	-127.95120239257812
130	125	-128.98733520507812
130	126	-128.70875549316406
130	127	-127.66592407226562
130	128	-124.40572357177734
130	148	-123.72534942626953
130	149	-124.76918029785156
130	150	-121.91898345947266
130	183	-120.2247314453125
130	184	-121.2587890625
130	185	-121.51692962646484
130	186	-121.38577270507812
130	187	-120.33072662353516
130	189	-120.37931823730469
130	190	-122.42105102539062
130	191	-125.02945709228516
130	192	-126.94639587402344
130	213	-122.08402252197266
130	214	-121.93049621582031
130	248	-120.2398910522461
130	249	-120.68030548095703
130	250	-121.11814880371094
130	251	-122.1092300415039
130	252	-121.03618621826172

131	59	-120.25238037109375
131	60	-123.52660369873047
131	61	-126.866455078125
131	62	-127.49748229980469
131	63	-126.77204132080078
131	64	-125.5987548828125
131	65	-125.02495574951172
131	85	-120.11526489257812
131	120	-125.48546600341797
131	121	-127.17506408691406
131	122	-125.87832641601562
131	123	-125.96451568603516
131	124	-127.25598907470703
131	125	-128.60745239257812
131	126	-129.06211853027344
131	127	-127.94811248779297
131	128	-124.05028533935547
131	147	-122.37423706054688
131	148	-125.76022338867188
131	149	-124.72421264648438
131	184	-120.38514709472656
131	185	-120.87776184082031
131	186	-120.96104431152344
131	187	-120.32777404785156
131	190	-121.76448059082031
131	191	-124.24803924560547
131	192	-126.55401611328125
131	193	-120.01378631591797
131	248	-121.5189208984375
131	249	-121.98888397216797
131	250	-121.77571868896484
131	251	-122.1967544555664
131	252	-121.00115203857422

